mVV,mRecoil,mRCmin,mRCmax,mRCLSP,mLSPmax
91.1084,84.7377,69.8072,102.537,94.8946,36.2158
100.627,92.2937,43.101,72.413,65.7804,27.8637
95.5085,90.8223,53.373,84.6667,77.6886,32.0462
88.0069,90.4836,74.9182,112.069,104.262,42.2515
89.9106,91.7372,77.9958,119.338,110.647,45.6155
97.4626,88.3648,74.7949,118.104,108.005,43.5155
95.9614,91.9945,66.6309,107.246,98.3021,41.1407
86.9595,93.3659,68.8044,106.013,98.6205,41.7583
89.6948,110.464,32.7031,59.2684,54.9738,27.2792
92.5921,89.2399,67.1836,102.925,94.9661,38.2748
96.3622,91.3427,49.7726,79.855,73.1516,30.399
108.019,83.038,59.5546,97.8695,87.8737,34.047
96.4711,87.9962,76.3369,119.255,109.265,43.7523
78.9675,88.8489,61.4043,85.9752,81.1783,31.8602
93.1222,90.3662,42.6672,66.1888,61.0074,24.9234
90.7737,94.6015,62.2858,98.0673,90.7823,38.656
91.361,91.1776,49.5512,76.3207,70.5746,28.9947
85.4443,92.6484,32.4662,48.4319,45.2587,18.6964
91.8515,92.3994,65.9772,102.961,95.1225,39.6398
93.526,88.4838,45.0616,69.1164,63.6666,25.4876
97.0253,92.6049,73.5237,119.931,109.712,46.2837
91.2578,89.4803,65.5268,99.5919,92.1139,37.1324
97.2319,90.4737,74.7198,119.861,109.628,45.2035
90.5985,91.272,51.3863,78.8012,72.9655,29.9816
89.9246,79.018,49.3452,69.4016,64.4125,22.8735
89.9993,89.7288,76.5405,115.494,107.066,43.1798
86.6812,91.3391,37.442,56.2896,52.4374,21.5655
87.4588,92.4336,42.4608,64.145,59.7344,24.7048
89.0052,90.2982,18.937,28.4922,26.4602,10.7212
69.5688,92.9471,46.6012,65.2042,62.213,26.0835
94.5325,89.3133,49.5668,77.0907,70.8755,28.6953
90.9029,90.7492,76.6928,117.348,108.605,44.3718
86.8365,91.101,59.721,89.6728,83.5197,34.2479
90.7678,76.732,85.2273,118.799,110.164,38.0471
91.5273,90.7417,38.0987,58.5622,54.1367,22.1419
88.6882,96.7777,70.8986,111.735,103.824,45.0639
96.2115,89.8521,48.9812,77.5476,71.0654,29.0498
89.2699,89.0675,68.3399,103.043,95.5387,38.5165
90.8076,91.7942,74.7454,115.253,106.677,44.1015
87.9694,91.5992,73.8321,113.262,105.156,43.813
89.4798,92.7799,28.5935,45.579,42.1164,18.0688
92.0834,92.8723,70.4663,110.577,102.114,42.7897
91.0815,91.1738,70.866,108.919,100.771,41.3774
90.9272,91.5301,58.2128,90.164,83.3797,34.5407
92.2625,90.6416,32.3423,50.1785,46.2975,19.0133
90.1007,90.2314,9.30791,14.104,13.0727,5.30258
91.0351,93.4933,54.4255,85.1183,78.7574,33.1583
89.6386,84.657,57.4835,83.6001,77.5669,29.4952
92.3345,97.5589,43.9179,71.8162,66.2886,29.193
90.0065,92.8048,56.1762,86.7029,80.3749,33.5269
78.8602,93.3418,44.0077,65.1291,61.3056,26.0248
90.6672,90.934,53.4014,81.6788,75.6261,30.9474
83.576,93.3624,64.8301,100.891,94.0512,40.7902
91.96,90.4282,68.4842,105.361,97.3217,39.6991
91.1265,92.7708,40.8138,63.5175,58.7609,24.5524
126.653,80.4409,44.1125,85.6506,74.1405,29.255
90.0001,90.3752,76.4906,118.087,109.222,45.0759
90.7803,91.6464,18.87,29.039,26.8817,11.0888
91.2164,91.051,73.7934,113.429,104.917,43.0326
92.1809,91.9318,51.9455,80.9767,74.7656,31.0181
118.677,93.2511,52.1517,110.499,96.5876,43.177
90.1944,92.6827,26.6176,41.1018,38.089,15.8726
88.8259,90.2286,50.4716,75.7977,70.4151,28.4966
88.7467,91.1174,70.8086,109.922,101.793,42.5925
89.7669,89.8539,52.2846,78.859,73.1323,29.5316
91.8305,89.8595,49.8106,76.2339,70.4352,28.5441
92.233,87.9512,79.1745,119.866,110.675,43.9411
77.7578,92.6193,78.4188,111.343,105.337,42.9691
95.0976,92.7466,66.5066,106.848,98.1067,41.2932
89.0991,90.7054,57.7639,87.2987,81.0495,33.0201
91.3298,90.3856,56.0681,85.8293,79.3725,32.3241
90.6903,92.3292,72.3797,111.888,103.592,43.0439
90.0767,91.312,59.6109,91.0339,84.379,34.6354
93.389,90.4542,53.2041,82.7596,76.2428,31.1938
88.6367,92.4035,38.3722,59.1482,54.8895,22.9744
90.5505,92.2311,77.1713,119.08,110.28,45.7622
91.2087,90.5803,77.9585,119.405,110.447,45.0657
88.5142,90.0772,53.4617,80.0281,74.3866,30.0363
91.7981,96.1059,45.4596,74.0718,68.3401,29.911
88.1728,92.7577,53.9897,83.7206,77.6969,32.804
94.9338,91.8076,43.3134,68.9472,63.3294,26.3767
89.2581,89.1632,78.0714,116.729,108.356,43.3667
87.9357,89.3955,30.8191,46.3335,43.0402,17.4412
109.634,89.0071,65.6031,116.464,103.987,43.353
89.7641,91.3653,54.8813,84.1368,77.9752,32.1686
93.6666,91.1163,71.7926,112.498,103.583,42.7124
88.194,92.3172,23.5936,35.9023,33.3791,13.8399
90.324,99.7925,63.6668,104.316,96.6465,43.3748
90.3032,89.7105,38.8899,58.8012,54.4803,21.9796
91.4972,120.569,45.7529,97.7153,90.3356,49.0894
98.1792,90.1973,74.3544,119.933,109.5,45.0986
91.6112,92.5898,55.087,85.933,79.4263,33.1521
91.0076,90.9087,25.5948,39.2388,36.3084,14.8631
88.5652,91.8816,48.4547,73.4915,68.3046,28.1355
92.4427,88.732,49.0266,74.7439,68.9852,27.6374
95.3831,94.8559,69.7199,116.571,106.747,46.5827
86.417,90.2506,67.4302,99.6576,92.969,37.4869
82.6515,93.8089,66.778,98.5696,92.535,38.5436
97.325,92.4323,70.3798,114.926,105.074,44.2713
91.1946,97.4232,41.8226,67.8288,62.7228,27.5821
89.9648,86.9976,32.6123,48.2733,44.757,17.4999
89.5536,90.9289,54.7385,83.0436,77.0458,31.4628
88.3394,91.2118,66.9512,100.898,93.8144,38.3463
81.6117,92.9063,66.7181,97.6374,91.7701,37.9501
91.1176,94.6714,75.4591,119.201,110.277,47.0207
91.0121,90.0385,76.5901,117.146,108.341,44.0825
95.9347,94.9782,57.7839,95.3531,87.4047,37.7356
91.5855,91.2107,76.8723,119.266,110.168,45.4999
94.8277,91.2569,24.9234,39.4601,36.2535,15.0059
83.5922,89.8618,57.7635,91.0989,84.5369,36.4953
90.6327,88.6855,79.0072,118.867,110.069,43.9256
89.0244,90.35,77.7278,116.993,108.646,44.0431
90.6741,91.1692,33.2268,51.1663,47.3451,19.508
86.0065,89.8993,75.9117,113.156,105.456,42.8858
76.1505,98.8796,66.5719,97.2983,92.2708,40.0871
95.5005,90.0808,67.7318,106.789,97.9954,40.092
90.7572,90.974,73.3957,112.482,104.116,42.6691
91.5012,91.7894,77.3501,119.819,110.769,45.8253
90.0431,93.8989,71.5166,111.338,103.206,43.5607
93.7228,93.9523,62.7452,100.665,92.6722,39.4072
93.1275,95.5518,58.5511,94.7398,87.3166,37.719
91.3415,91.9551,48.7343,75.5079,69.8241,28.9342
73.8235,89.7418,51.4296,70.2781,66.8709,26.2787
92.557,89.7709,67.0383,103.155,95.1735,38.6063
90.8268,86.0134,54.1319,81.2929,75.1016,29.51
90.9236,91.13,52.3252,80.3014,74.3157,30.4911
88.9808,91.7328,76.1447,115.712,107.466,44.2275
87.5287,90.9968,52.0633,77.8991,72.5338,29.5357
102.343,89.877,66.5653,112.42,101.668,42.4487
91.0015,90.7311,74.5986,114.211,105.683,43.1772
91.1495,90.5122,57.1183,87.4026,80.8542,32.9626
88.516,88.5379,66.2542,98.1393,91.2208,36.2044
95.1944,90.8045,50.5377,79.9553,73.4091,30.2563
95.4804,92.7223,48.2048,77.677,71.2701,30.012
93.9757,84.5373,26.9747,40.3357,37.1424,14.2217
84.796,85.3449,24.251,36.5284,33.8966,13.7027
89.5822,92.6628,18.6426,28.6502,26.5798,11.0617
89.1922,90.7936,34.2438,51.7659,48.0585,19.5834
88.8692,90.3911,61.038,91.7976,85.2726,34.574
91.2669,91.3187,33.7647,52.0238,48.1155,19.7948
91.809,90.9579,71.4069,110.173,101.794,41.7547
94.0099,91.603,69.377,109.433,100.693,41.7705
87.145,90.7105,75.9398,116.917,108.5,45.3398
91.1949,90.5708,64.2421,99.2547,91.7093,37.7004
93.2365,98.2498,68.0166,112.827,103.965,46.1896
92.1867,89.2486,71.6477,109.445,101.057,40.7024
91.9204,93.4977,75.3697,118.71,109.659,46.2506
89.8078,93.8147,76.4054,119.208,110.488,46.7496
93.3727,91.844,76.1665,119.767,110.333,45.8337
91.7165,94.8049,11.4147,18.1377,16.7613,7.16479
92.4129,94.7989,15.4142,24.645,22.7437,9.73762
90.5531,91.0144,14.7578,22.5657,20.8981,8.55752
89.5936,92.2993,53.6807,82.2834,76.335,31.6446
91.3775,89.9432,78.1307,119.255,110.275,44.6931
89.5248,89.9806,76.106,114.657,106.382,42.9872
90.9408,90.7007,25.2902,38.693,35.8078,14.6228
91.4188,90.0724,76.7615,117.312,108.47,44.028
88.9371,89.6944,60.7702,90.9929,84.5157,34.0086
91.5566,94.0697,72.9746,115.126,106.419,45.1244
98.8671,91.677,50.795,86.8564,78.8214,33.9224
91.3286,91.2663,28.9454,44.6015,41.2461,16.9609
91.0473,93.2811,47.176,73.6704,68.1627,28.6346
83.1528,91.4525,47.3931,69.0773,64.7989,26.3221
82.373,94.2245,80.4749,119.368,112.061,47.0395
86.7723,91.6942,77.5765,116.026,108.177,44.3287
91.2114,90.6439,77.7868,119.201,110.257,45.0202
92.1252,91.9976,76.7424,119.642,110.476,45.8615
88.0971,92.1662,64.8439,98.2196,91.3632,37.7189
93.5653,90.944,72.6765,113.767,104.757,43.1462
90.251,89.1964,79.5318,119.768,110.979,44.5126
91.2856,90.1271,64.6491,98.7461,91.3261,37.0851
91.2851,94.9004,73.7533,116.881,108.096,46.2167
92.9359,91.827,76.1189,119.534,110.179,45.8064
87.9114,92.2288,65.9407,99.7927,92.857,38.349
94.6305,89.7029,70.6282,110.267,101.355,41.2224
87.8904,90.9698,27.9997,42.2671,39.2993,16.1041
87.8105,91.4114,78.9426,118.693,110.464,45.208
91.6629,89.6511,69.8517,106.611,98.5325,39.8255
91.3666,91.0629,51.4982,79.2545,73.2869,30.0715
91.0878,91.1074,49.5992,76.1983,70.4971,28.9259
88.1719,95.1566,20.6143,31.9408,29.7074,12.6641
97.9822,91.9808,47.073,76.9988,70.3116,29.5193
88.5577,86.9271,76.4719,113.512,105.325,41.5558
97.5866,91.7109,68.4456,111.309,101.723,42.5473
84.8278,89.6598,19.4081,28.7685,26.8524,10.9121
90.1518,92.1701,73.6265,113.218,104.927,43.4807
86.7754,85.087,71.3852,105.058,97.5853,38.1631
91.5063,90.3845,67.2316,103.052,95.2688,38.8104
91.0093,92.847,76.416,118.893,110.013,45.9982
80.301,90.0223,76.0147,107.895,101.676,40.4706
91.0156,92.1816,77.2749,119.824,110.85,46.08
91.3557,91.0085,56.8059,87.3802,80.8024,33.1348
89.8374,89.3756,26.6118,40.2931,37.33,15.0886
89.3295,93.421,72.8139,112.33,104.259,43.725
94.0163,89.8868,45.939,71.4864,65.783,26.7778
93.6173,90.2489,66.0894,102.819,94.6834,38.6675
86.1767,94.3654,61.7627,95.6142,89.041,38.15
90.9334,92.9077,60.0754,93.4823,86.5094,36.1963
76.5845,88.9429,31.2809,45.7697,43.0802,17.9536
93.3964,85.5584,70.9948,106.487,98.1453,37.9821
91.0111,88.7983,37.7138,56.9377,52.6873,21.0674
90.4898,98.9684,48.1751,78.4776,72.686,32.3621
102.138,106.529,59.0393,119.508,108.145,53.0467
93.0668,88.2022,77.2174,117.794,108.599,43.2993
92.3342,88.4745,78.9042,119.973,110.753,44.233
90.5822,88.8729,75.9959,115.206,106.596,42.8821
90.2342,91.0265,73.9879,112.884,104.601,42.8142
94.5742,92.3363,71.1866,113.479,104.302,43.6613
90.1245,92.4092,77.7413,119.736,110.973,46.1029
87.8919,93.8283,78.3395,119.928,111.597,46.886
91.7807,89.3164,67.3682,102.656,94.8577,38.2055
93.9433,91.3734,74.6571,117.482,108.114,44.7307
90.6285,89.8286,65.2264,99.0241,91.6826,37.0888
88.4445,93.4415,26.1974,40.47,37.5877,15.8472
91.6342,90.9939,39.6296,61.3145,56.6428,23.3114
90.1674,106.204,68.7748,119.627,110.863,52.937
87.1403,92.2178,49.913,75.1741,70.0377,28.902
78.4214,92.4798,62.0072,88.3177,83.4699,34.0317
90.4068,86.9044,27.6376,41.0048,37.9884,14.8495
92.8294,88.1987,77.4213,117.9,108.743,43.3355
90.8698,92.553,75.1179,116.479,107.807,44.9185
91.43,92.6935,51.7463,80.6729,74.5896,31.1577
89.6208,90.3869,77.7158,117.502,109.002,44.2525
92.2816,92.5352,22.1868,35.0481,32.3242,13.5846
96.7413,90.1538,72.401,115.362,105.615,43.3512
90.451,91.4146,77.0724,118.115,109.406,44.9894
91.6803,91.1279,77.7146,119.963,110.863,45.5553
87.7742,81.8586,82.9392,117.208,109.121,39.989
86.9043,91.872,55.8673,83.7368,78.0544,32.0544
90.3946,90.5114,68.6511,104.866,97.0973,39.661
93.5965,91.4091,49.0958,78.2991,71.9648,30.139
93.2898,90.7868,58.3807,90.9899,83.8378,34.4245
85.7733,91.5851,66.0294,100.05,93.2124,38.8154
78.1971,92.4575,30.1737,44.1929,41.6428,17.4937
105.802,90.5173,69.0233,119.753,107.707,45.2586
96.917,92.6735,26.4363,43.1306,39.4614,16.6624
91.8471,91.5347,77.3904,119.966,110.834,45.7553
92.1973,90.4163,72.2018,111.379,102.823,41.9917
97.7562,121.482,32.4514,79.7611,72.8448,40.3732
92.349,90.1672,66.8208,102.899,94.98,38.6603
91.7469,88.4839,76.7175,116.167,107.354,42.8327
85.7011,91.0697,69.8388,103.252,96.445,39.1798
92.9482,85.3725,56.8576,84.9097,78.3224,30.219
91.1778,92.1319,75.8041,117.441,108.636,45.0836
91.8254,92.7185,18.1401,28.3727,26.2141,10.9611
92.2142,95.1232,46.6563,74.8218,69.0601,29.701
93.9323,89.6222,37.2929,57.8754,53.2672,21.6157
93.284,89.5507,77.1228,119.039,109.693,44.4224
92.7144,92.3352,38.7401,60.8363,56.1137,23.4056
89.0485,90.5768,73.4978,110.905,102.979,41.8805
89.5031,91.568,78.2524,119.225,110.624,45.4882
90.9094,97.9798,73.1908,118.905,110.02,48.6087
83.8276,91.2759,58.2361,85.1556,79.7924,32.3861
90.6185,90.5211,32.1013,48.9333,45.3113,18.4562
90.1087,88.6233,76.7915,115.061,106.646,42.489
80.7323,91.1994,73.0745,104.738,98.6348,39.8028
109.237,91.6539,40.6414,74.9902,66.8637,28.864
91.3599,84.552,75.1428,110.416,102.145,38.9153
90.4622,84.4425,80.2114,117.243,108.611,41.3085
90.2777,90.5427,66.8706,102.078,94.5371,38.6192
91.8058,90.4043,76.5338,117.617,108.671,44.3133
92.3681,100.936,71.0892,119.944,110.705,50.4448
90.6393,88.9611,77.9282,118.201,109.363,44.024
88.7331,90.8888,3.58577,5.40185,5.0202,2.0457
90.1488,88.6355,78.6833,117.939,109.305,43.5576
91.9597,90.252,55.0924,84.6458,78.1877,31.8319
93.7701,89.8456,77.0102,119.724,110.205,44.8652
91.6914,90.6466,66.4746,102.253,94.495,38.6266
88.6294,90.448,49.1892,73.8826,68.6603,27.8439
87.7886,90.123,71.6447,106.745,99.3475,40.0841
77.2443,124.788,62.6169,117.654,111.32,61.5238
87.1257,90.0323,39.5119,58.6514,54.6405,22.0283
92.6955,116.363,54.448,110.861,102.259,53.7513
96.5603,101.993,46.452,82.6912,75.7033,35.1416
92.3166,89.8163,61.8718,95.0053,87.7003,35.5566
91.5226,108.712,65.3948,118.621,109.657,53.7319
92.2708,90.3859,59.4081,91.5814,84.5452,34.4913
91.9427,91.0003,76.5292,118.233,109.214,44.8305
92.1157,76.9478,60.3906,84.9142,78.5677,27.2794
90.4349,85.503,40.152,59.3093,54.9115,21.2221
77.5674,88.5751,28.5492,45.9665,42.7789,19.2066
90.7712,94.7857,60.676,95.6702,88.5637,37.784
90.4254,91.4458,72.5571,111.53,103.274,42.5888
91.9364,87.3043,64.7352,97.3266,89.9194,35.411
91.7243,91.1024,18.7419,28.9289,26.7331,10.9813
91.5604,92.2927,51.2977,79.8061,73.7703,30.6897
88.7472,91.6524,43.005,65.638,60.9365,25.1931
89.8126,88.7488,62.4242,93.4241,86.6369,34.5473
93.3983,91.8864,72.7356,114.434,105.415,43.813
90.3456,91.5922,78.1985,119.93,111.105,45.7765
86.4052,93.0942,55.0503,83.8365,78.1164,32.7932
92.1085,93.2998,64.1822,101.081,93.3404,39.2967
89.8111,90.6369,44.0049,66.743,61.8937,25.2057
89.8406,89.6811,59.0343,89.1167,82.6173,33.3498
87.8598,92.7092,62.5496,97.414,90.3832,38.3427
91.6367,99.2379,68.0202,112.353,103.827,46.4917
86.7401,91.7582,10.5589,16.3939,15.2193,6.44708
90.7223,89.2308,58.1922,88.6784,82.0127,33.181
91.0173,91.3281,74.9429,115.602,106.928,44.0844
91.2489,88.5276,58.1892,87.8429,81.2489,32.4068
93.105,90.2998,61.1774,94.853,87.4296,35.6938
82.0635,90.6995,6.80155,9.79612,9.20627,3.7021
90.6455,85.9223,60.2028,88.9151,82.3392,31.8529
92.558,88.9786,54.4597,83.2485,76.8172,30.8673
91.2414,91.3522,77.1824,118.929,109.999,45.2686
89.7166,91.3733,67.7789,104.263,96.5927,39.9756
91.772,103.226,38.932,66.7866,61.7114,28.7283
93.1767,91.7204,33.2029,52.077,47.9931,19.9026
91.1603,88.8822,35.6633,54.0011,49.9478,20.0198
90.2209,91.631,46.5629,71.3512,66.1178,27.2416
98.9864,91.2052,27.6246,45.2679,41.2601,17.2118
93.6376,91.635,76.2252,119.911,110.411,45.785
91.4859,90.2601,71.9714,110.199,101.88,41.445
89.3136,89.6798,71.2466,106.95,99.2695,39.9652
90.0259,83.7066,75.5209,109.476,101.511,38.2125
72.0871,90.8619,61.1491,83.2883,79.4427,31.5324
91.1797,91.6037,75.3068,116.229,107.512,44.3692
93.7344,96.3259,21.216,34.7437,31.9845,13.9447
67.407,89.5698,70.9724,93.8248,90.0482,35.0161
91.1453,93.5619,43.193,67.6462,62.5782,26.3713
113.21,92.5628,49.8151,96.4307,85.3447,37.3297
89.6307,87.8135,49.8499,74.0335,68.6789,27.0888
90.9278,93.9709,48.8325,76.594,70.8841,29.99
92.9386,88.6521,78.1979,119.581,110.269,44.1806
92.5529,91.3218,73.7027,115.82,106.734,44.3733
91.215,90.8276,71.9031,110.338,102.058,41.7573
90.1573,96.2071,57.0522,90.5451,83.9136,36.2962
87.6469,87.4994,80.7591,118.123,109.964,43.0653
93.4233,93.606,67.4409,107.672,99.1742,42.0085
91.3594,89.7391,49.7831,75.8624,70.1526,28.3666
90.9735,93.463,67.6412,105.716,97.8269,41.1722
92.0179,91.6174,76.0322,118.088,109.064,45.0791
91.0734,90.3808,54.5027,83.2722,77.0453,31.362
91.2489,86.2537,59.1316,87.8363,81.2579,31.5748
94.0481,89.9612,45.9608,71.5794,65.8643,26.8346
89.5873,90.9395,73.4782,111.649,103.563,42.3463
92.5695,92.3984,73.2018,114.882,105.994,44.232
93.5295,114.036,37.7501,75.1961,69.2511,35.7295
91.7937,74.0234,75.8485,104.628,96.9387,32.3594
98.1923,92.4044,66.9456,110.127,100.517,42.4131
90.219,91.9312,75.1482,115.41,106.946,44.2075
91.2265,86.9435,24.12,35.9945,33.2982,13.0416
88.7635,93.0407,77.0748,118.099,109.721,45.7934
87.1477,93.602,71.8403,115.182,106.689,46.6236
91.0649,89.774,65.477,99.5903,92.144,37.2531
110.333,94.0363,62.8609,119.619,106.475,46.9774
92.3311,92.5886,14.2374,22.334,20.6154,8.61614
83.3389,89.7106,80.0302,115.567,108.368,43.221
92.1127,80.2105,78.0559,112.006,103.556,37.4799
89.9175,90.0558,75.5448,114.191,105.874,42.8482
91.2539,94.1003,63.9524,100.673,93.1122,39.4728
90.3797,97.3608,74.099,118.946,110.19,48.2528
91.2258,100.815,71.9266,119.923,110.921,50.3749
96.5163,91.3547,73.2708,117.719,107.805,44.8193
91.4044,89.0061,62.2419,94.3733,87.2654,35.0009
90.6263,92.338,22.7388,35.1353,32.5342,13.518
89.7921,91.1739,56.7482,86.395,80.1206,32.8207
90.854,84.1442,58.6576,85.6799,79.3344,30.0512
93.0016,89.2784,46.6517,71.707,66.1124,26.6778
91.6904,99.5707,51.6077,85.431,78.9507,35.4434
90.0711,91.5707,75.9108,116.142,107.653,44.3135
86.1886,90.4568,79.5774,117.616,109.763,44.3508
91.1204,84.8802,29.1524,42.8645,39.6685,15.1649
93.764,91.8322,75.0514,118.37,108.966,45.2939
91.7628,90.8473,76.0031,118.586,109.409,45.2866
83.9434,91.9825,76.2481,112.098,105.018,42.9641
91.0907,90.2111,74.0491,113.01,104.555,42.4786
94.0645,91.1335,49.9513,78.529,72.2516,29.8215
98.112,100.918,13.6942,24.5044,22.3635,10.3039
93.141,93.1389,73.953,117.339,108.137,45.5499
91.5493,92.0893,66.409,103.145,95.3461,39.5774
98.4076,90.9773,70.1392,114.13,104.145,43.2843
94.5412,90.9757,69.3465,109.295,100.469,41.4348
97.2357,91.0777,73.1722,117.99,107.908,44.7907
92.7551,72.6821,65.2227,89.7143,83.0343,27.2648
90.8012,91.446,74.6213,114.714,106.184,43.7174
92.4165,92.977,75.8334,119.414,110.205,46.2613
89.8484,88.4592,60.311,90.1027,83.5518,33.2107
86.9281,90.2782,33.6248,52.2899,48.4598,20.4012
88.0617,90.5385,40.7754,61.5408,57.1904,23.3666
90.9524,95.6838,66.2548,105.384,97.5236,42.0148
90.9378,90.987,69.2373,106.154,98.2389,40.2444
89.0758,97.5871,70.4886,112.143,104.133,45.5987
98.8162,93.0556,31.7511,52.8845,48.2032,20.5207
90.8645,90.747,68.276,104.438,96.6636,39.4893
91.2195,91.1526,17.6122,27.0922,25.0593,10.2897
99.5989,88.8659,25.3084,40.8343,37.1894,15.1351
91.2213,96.1533,45.8899,73.4386,67.9271,29.4223
87.2941,92.1484,44.321,66.7418,62.1705,25.6256
91.1691,93.0309,53.9179,84.1086,77.8038,32.6029
99.1358,98.0976,65.9656,115.775,105.437,47.3223
93.6422,90.3867,28.8577,44.9546,41.3951,16.9324
97.4292,68.3255,78.9183,108.321,99.7299,31.0685
114.548,90.1914,60.3034,115.029,101.601,43.4594
90.6924,95.1467,31.9331,50.464,46.7223,20.0062
88.7171,93.9728,74.473,114.837,106.703,44.9649
89.37,95.2091,47.6434,74.5412,69.1804,29.5708
95.5344,91.2483,36.2615,57.737,52.9742,21.9552
97.3393,91.0277,70.4134,113.881,104.098,43.2766
98.2642,113.048,50.8592,107.275,97.8711,50.5304
88.1364,91.769,66.7387,100.831,93.7859,38.5549
91.4189,92.8619,30.0175,46.8544,43.3223,18.1291
82.7769,90.7848,63.9516,94.9452,88.8504,36.7074
91.9296,92.0251,25.5838,39.8327,36.7949,15.2734
89.8442,94.3975,71.3608,111.355,103.258,43.7984
90.1827,91.2993,73.8734,113.025,104.727,43.0339
92.7375,91.9758,63.7543,99.8526,92.0974,38.267
88.5911,83.492,82.4504,118.256,109.93,41.1487
101.932,97.8399,28.2466,50.9853,46.163,20.7926
80.2917,90.5811,84.1988,119.905,112.996,45.2547
89.1491,90.3371,66.718,100.5,93.3096,37.8287
89.7671,92.2396,23.3609,35.9899,33.3609,13.8751
91.4866,89.1355,19.1173,29.03,26.8395,10.7822
92.2497,90.299,51.8855,80.0698,73.9036,30.168
91.1657,94.2048,74.9042,117.929,109.089,46.2894
71.716,90.0474,61.2815,83.2314,79.3978,31.3518
87.4446,90.7422,63.5826,94.9122,88.3881,35.8856
120.96,93.3186,51.9641,114.7,99.7239,44.907
93.1682,91.9036,36.2992,57.0124,52.542,21.8321
92.9596,89.1825,62.3453,95.7303,88.2686,35.5772
90.9883,107.315,58.002,103.224,95.4999,46.2087
93.81,90.8625,71.0973,111.328,102.477,42.1563
87.6579,90.8291,38.7235,58.9023,54.7205,22.5866
125.631,89.5127,12.0486,26.8753,23.1631,10.1391
90.7408,92.0976,34.2132,52.8164,48.8958,20.268
71.7568,91.1062,37.5735,53.3104,50.6395,21.1559
90.783,91.2646,24.2156,37.1605,34.3996,14.131
89.817,91.0626,78.5759,119.551,110.863,45.3609
90.2513,89.2161,43.4228,65.4102,60.6086,24.3184
92.488,90.5475,49.9652,77.2454,71.2816,29.1442
92.3514,91.1657,66.681,103.47,95.5041,39.3044
83.6694,92.7686,72.4685,113.979,106.07,46.2562
89.8527,88.745,57.1602,86.2062,79.86,32.066
88.27,89.1559,40.9885,60.8672,56.601,22.6111
74.859,90.4915,20.6577,29.4526,27.8771,11.4894
94.0443,89.8786,54.0743,84.1609,77.4419,31.5232
91.0456,91.3726,63.8991,98.3311,90.981,37.4365
91.4539,91.8727,76.0438,117.828,108.938,45.1047
90.7249,91.776,57.041,87.8319,81.3146,33.5869
89.6024,85.1395,78.5997,114.644,106.373,40.6767
90.6002,92.2578,32.4908,50.164,46.4525,19.2834
93.1729,91.7606,73.8659,115.889,106.801,44.3093
91.0488,88.6403,62.0155,93.5464,86.5577,34.5517
90.5428,88.908,33.0643,49.7922,46.114,18.4459
91.5861,90.4668,53.9555,82.8021,76.5368,31.2122
91.4818,88.355,33.3419,50.3453,46.5486,18.5365
88.8443,91.5235,60.0751,91.1964,84.7027,34.8162
98.4181,92.3714,25.5166,42.0463,38.3607,16.1879
88.3453,92.0261,41.2922,65.0038,60.1735,25.6144
87.8354,91.796,64.5935,100.311,93.0268,39.2191
90.4612,93.9011,69.4112,108.415,100.42,42.4217
91.864,89.7748,60.5089,92.5722,85.5257,34.629
94.6854,96.5602,48.7047,80.8038,74.2311,32.5539
92.398,90.7161,74.3202,114.968,106.109,43.4569
85.55,95.9215,61.581,94.0998,87.9185,37.6091
91.7126,91.278,74.7892,115.592,106.82,43.967
91.6639,92.1721,75.114,116.843,107.985,44.8736
90.1531,89.3333,71.9566,108.392,100.455,40.3465
89.6218,91.4077,45.4912,69.2888,64.2766,26.3897
82.0116,106.344,73.9779,119.701,112.47,53.1304
91.0155,91.6455,45.3497,69.9137,64.6914,26.697
86.3033,91.3958,63.4196,96.4879,89.7922,37.4009
75.3695,91.795,54.111,79.0863,74.6887,31.6723
90.744,91.5743,39.2369,60.3351,55.8561,23.0216
93.3408,97.5868,69.0017,113.88,104.915,46.3051
93.043,90.029,75.1604,116.224,107.144,43.6023
91.6989,82.8989,68.1556,99.2703,91.8001,34.3127
82.61,101.648,72.368,112.94,106.039,47.8338
95.1025,96.7418,10.4805,17.4407,16.0133,7.03017
83.8282,92.387,71.3391,105.08,98.4618,40.4501
91.8931,92.2472,49.0861,76.5357,70.7034,29.4175
101.659,91.8848,35.0876,59.2872,53.7506,22.7172
94.0257,123.103,45.0287,105.689,97.2405,54.2109
88.4168,91.9574,69.7074,105.671,98.2385,40.4884
86.888,90.5084,70.2906,104.36,97.2807,39.3561
92.9612,99.3617,24.4443,40.8622,37.6726,16.9172
91.3734,89.735,76.9686,117.298,108.467,43.8587
91.5835,90.8468,76.2483,117.345,108.466,44.4186
90.2357,91.1918,68.6003,105.366,97.5694,40.1981
90.6313,90.9794,73.9521,113.14,104.76,42.8949
92.1677,100.691,67.4401,113.509,104.788,47.6689
88.6139,91.7745,68.3687,103.652,96.3278,39.6357
91.6142,91.0204,60.6547,93.4901,86.411,35.4564
91.0791,88.1065,51.0771,76.7708,71.0334,28.1855
93.2332,87.7586,71.2821,108.514,100.017,39.6895
87.356,91.3025,80.0443,119.894,111.668,45.6162
90.6528,91.4483,76.4066,117.389,108.682,44.7539
92.2419,92.7716,73.7978,115.863,106.964,44.7892
