mVV,mRecoil,mRCmin,mRCmax,mRCLSP,mLSPmax
138.555,55.6485,61.2763,97.8692,85.1547,24.1814
187.946,46.4414,25.0065,96.7073,74.35,23.2187
163.886,13.8985,79.5719,92.6037,86.6091,6.89716
160.047,37.0975,56.3696,84.8866,73.655,15.2783
143.628,47.5484,69.4227,105.23,92.0004,22.7507
93.3414,144.311,14.4132,103.291,95.1589,62.1083
166.588,40.7664,59.6357,100.854,85.2564,20.1172
192.631,23.8029,51.8537,85.2845,71.5735,11.9008
106.104,90.2733,60.0941,104.305,93.7624,39.3188
150.818,40.1326,62.3809,91.7099,80.3224,17.3392
155.335,23.614,72.8707,91.9612,83.6845,10.9358
26.2448,154.335,75.0902,113.999,113.315,73.3082
109.391,105.045,41.186,92.0243,81.9035,40.3211
191.505,35.6418,3.71678,29.1267,21.6777,6.23142
119.531,82.8357,62.4424,114.783,100.718,40.0885
99.9328,83.3738,76.2048,117.778,107.338,41.0126
116.244,61.4445,76.0931,110.209,99.0355,28.9812
41.3827,109.846,77.419,100.055,98.54,46.0379
127.371,54.1153,55.9926,81.486,72.5247,19.2942
133.82,62.2688,64.1801,106.551,92.6155,29.0091
141.3,72.7625,44.1513,93.5745,78.9244,29.6024
156.898,79.7687,16.842,96.0243,76.7338,33.7034
78.5175,93.9939,74.9505,107.808,101.876,42.2221
156.295,63.7491,41.7167,96.4104,79.2967,27.7551
177.431,54.693,28.429,96.1513,75.3446,25.4983
145.974,46.0042,66.7213,101.075,88.2506,21.3114
135.338,67.0961,57.8713,103.433,89.0762,30.1807
149.078,47.1819,57.2571,90.067,77.9594,19.5565
205.659,32.4018,14.8495,80.9858,60.3262,15.8003
15.7041,184.552,60.218,111.009,110.768,85.9444
182.495,49.0171,25.4711,80.3041,62.7553,19.7348
122.723,76.2467,53.5926,109.893,94.3608,37.8107
157.908,39.016,61.2993,93.154,80.7561,17.4331
148.198,50.6739,55.113,89.9677,77.4474,20.7915
107.105,91.4096,59.8085,106.2,95.2419,40.5375
42.3017,178.447,33.9331,87.0806,85.7139,64.8294
135.429,39.8076,66.594,89.392,80.4622,16.1655
174.08,55.4765,22.6586,67.5101,53.4576,17.9501
158.41,59.7181,18.9452,94.2614,73.6589,28.3473
141.715,47.4708,71.7297,107.637,94.3655,23.2242
41.5748,141.225,66.7739,103.051,101.493,60.639
189.639,49.938,6.95162,96.1708,72.4863,24.6109
101.942,93.101,47.2601,81.1814,73.5305,31.5399
36.9003,179.552,43.0028,104.414,103.146,78.9269
123.952,51.8106,81.7057,114.442,102.749,25.9033
57.272,93.4136,63.9488,82.1688,79.7943,31.9865
146.018,32.7251,78.5286,103.739,93.3904,16.0456
163.592,27.0972,43.0275,78.3924,64.6234,13.3347
129.807,103.646,27.8374,119.283,100.932,51.8221
137.652,68.7131,60.8081,114.086,97.5679,34.1005
124.054,57.9386,78.0746,115.145,102.534,28.9192
140.426,50.1848,64.6739,98.634,86.3205,22.2605
86.7864,81.7429,80.6689,113.29,105.645,38.5987
140.697,44.7845,70.5282,102.038,90.1423,20.8013
164.308,13.1123,79.2046,91.3401,85.7291,6.42583
68.4866,134.934,44.6429,84.1266,80.6287,47.2981
165.323,31.9265,66.2392,96.6638,84.2914,15.4688
130.773,99.3136,29.6751,103.434,87.4848,43.1743
183.27,54.2009,14.7941,86.1403,65.9692,23.0745
53.7647,158.062,49.6009,107.309,104.556,71.0055
137.116,98.1997,16.0085,80.3467,66.8273,33.316
128.312,31.2075,77.8429,95.2787,88.0472,13.5477
87.094,126.716,39.753,87.7115,81.7251,46.3374
46.5104,190.932,15.4394,106.148,104.136,84.4485
144.985,54.5393,66.1671,110.281,94.879,27.0558
193.226,34.2756,35.4036,83.2837,65.9303,15.8749
167.439,63.9261,31.6395,107.381,85.2693,31.702
125.141,51.136,57.3811,80.4351,72.1511,18.016
179.754,37.0165,42.546,82.2769,67.4177,15.9787
148.472,62.3951,53.8118,105.189,88.5354,29.2961
27.3489,208.895,20.5858,116.798,116.037,101.66
32.372,159.528,71.9771,119.85,118.755,79.6639
201.008,36.4471,17.1728,86.3531,64.8115,18.0182
123.805,100.476,34.3433,96.0265,82.6551,40.3929
182.235,10.0901,71.6536,83.465,77.9467,5.03598
120.163,85.5535,49.1049,94.3406,82.527,33.9851
165.129,71.4464,17.5237,95.8474,75.5473,30.9918
160.133,59.8744,36.8927,83.8862,68.7716,23.0337
169.936,42.7344,51.1073,95.1359,78.9696,20.1197
146.647,24.8524,66.5631,81.988,75.3221,9.853
177.528,38.244,50.7864,94.4666,78.0596,18.4852
89.5907,123.895,41.5746,90.9949,84.4172,46.9744
177.034,40.4133,44.4547,86.5379,71.043,17.737
21.7999,165.496,74.0984,118.5,118.01,81.7144
158.131,74.4112,21.1689,80.7698,64.8127,26.7348
188.934,26.3906,52.9933,88.2806,73.993,13.1941
108.919,91.1871,61.3286,114.544,101.979,44.2593
173.391,21.492,64.1087,85.043,75.9465,9.83647
185.574,25.5696,52.9628,83.0343,70.6453,11.8691
164.917,34.1227,60.9521,91.4862,79.2667,15.5167
149.246,49.3057,53.7954,87.0646,74.9943,19.6736
66.4615,138.543,45.7126,87.9139,84.4766,50.7522
194.573,31.5701,36.6717,80.3762,64.1099,14.4049
53.4522,121.574,72.3808,105.888,103.224,53.684
131.917,61.7861,49.4772,93.5937,79.6426,27.1858
131.386,58.1007,60.443,94.5952,82.983,24.1944
37.1973,167.14,50.3447,95.9837,94.8239,66.8447
187.258,43.5581,31.79,92.9304,72.5725,21.058
42.1394,140.762,76.6784,118.426,116.586,69.4578
105.759,94.4688,46.7135,84.6644,76.0824,33.3679
77.9138,71.3713,47.782,61.6915,58.2512,18.6741
147.289,90.1269,16.5732,109.99,89.4139,42.5281
141.189,15.9529,74.0066,84.1066,79.502,6.71636
170.27,17.715,74.5087,92.5223,84.4643,8.84649
146.899,27.902,77.0813,98.1936,89.2607,13.2558
128.593,57.6293,75.3538,114.112,100.859,28.6833
136.842,61.4733,65.3161,110.104,95.2728,29.7046
26.6877,156.434,61.2961,94.8131,94.2264,61.8038
114.899,15.0096,77.0678,83.5822,80.6033,5.84622
115.968,65.36,70.7295,105.541,94.5272,29.4046
147.793,32.3985,63.0583,83.7068,75.2175,12.8873
118.281,72.1191,70.7954,114.656,101.582,35.2119
153.04,47.9125,55.9351,92.3631,79.0737,20.5625
107.195,128.906,21.1402,117.768,105.368,63.2544
54.4354,145.17,47.9955,86.4397,84.187,52.2851
36.2376,176.661,46.0686,99.7956,98.6515,73.4582
134.833,76.7748,41.8045,87.0474,74.11,28.8073
201.542,35.3418,18.6774,83.8832,63.1332,17.1224
122.225,91.489,42.3189,92.236,80.038,35.4527
133.896,72.699,48.6571,95.4068,81.5425,30.2356
181.071,10.8917,68.7919,80.8178,75.2261,5.20155
144.807,36.0063,71.4235,96.8141,86.618,16.2953
178.761,20.3922,60.2819,81.1657,72.0772,9.17842
170.864,32.7975,61.2787,94.9712,81.4858,15.8943
49.414,137.632,69.0312,110.171,107.811,63.1796
170.115,19.3636,64.104,81.2693,73.6751,8.42676
203.408,25.7332,35.6117,80.504,63.5563,12.84
159.439,26.8815,73.6756,97.4398,87.3654,13.092
58.5465,133.698,60.599,101.224,98.1672,56.3912
102.603,120.843,41.1643,112.829,101.997,56.8137
101.916,62.4508,80.9879,109.631,100.625,28.9212
142.841,87.082,24.3267,82.5204,68.1789,30.7842
154.475,30.8489,72.2231,97.4452,87.003,14.6168
155.832,80.8121,12.4463,71.9015,57.5546,25.4984
66.9811,103.028,62.2376,88.2259,84.7163,37.8957
163.774,30.5997,62.995,89.3429,78.5031,13.6925
129.623,89.8627,41.0619,100.102,85.4269,38.0063
164.94,14.9518,77.0281,90.8424,84.5304,7.24944
109.885,102.486,47.0775,101.014,89.8474,43.1561
161.632,58.2658,45.0029,101.379,83.0374,27.2712
82.9701,101.137,54.5363,87.5758,81.9507,37.642
125.623,51.1157,66.5252,93.4735,83.7857,20.9429
50.2569,170.878,42.3412,108.949,106.533,77.5705
61.7571,151.943,39.7613,87.3578,84.4162,55.3057
97.5108,112.607,39.9387,82.6482,75.5192,38.7783
182,32.2402,51.1224,88.6334,73.9382,15.2369
85.6719,13.4819,79.648,83.8798,81.9575,5.21778
118.847,109.357,32.0913,103.602,90.0767,47.2465
141.647,53.868,64.8904,104.136,90.3227,25.1132
122.615,19.8362,80.0981,89.9466,85.5615,8.2299
17.2085,166.845,76.2005,118.733,118.427,82.5416
143.634,76.9255,37.5192,91.4126,76.2387,30.5018
126.082,34.9367,75.5798,94.287,86.7255,14.8369
204.145,31.3643,22.527,81.1993,61.5154,15.289
139.115,77.7464,41.4192,107.62,89.595,37.1282
144.633,20.5903,73.7196,87.1511,81.1902,8.76937
158.702,34.8687,63.6659,92.5287,80.9635,15.7362
86.588,74.6609,85.0385,117.028,108.889,37.3281
139.565,87.0809,18.3027,54.2963,45.2675,20.1893
56.6132,127.716,53.7807,84.1028,81.7246,44.801
82.7643,132.721,39.4717,89.6493,84.15,49.5766
133.698,44.107,77.4849,107.023,95.8039,21.2012
98.1094,130.102,33.1407,107.181,97.814,58.1089
64.3143,112.749,66.0049,97.776,94.2,45.9338
123.172,65.88,73.055,115.16,101.779,32.5524
161.369,71.2101,28.2,105.914,84.5955,33.9094
165.261,37.3635,62.4398,98.5876,84.4874,18.1384
55.1164,169.727,37.7553,111.028,108.038,78.8174
57.8808,78.5471,72.8476,91.2083,88.1861,31.5987
86.839,126.041,23.5729,92.648,85.1338,53.0493
55.3445,108.552,82.4286,114.394,111.214,52.5344
139.676,88.3466,36.7592,115.107,95.8219,43.3757
181.775,31.2059,55.2083,93.2659,78.2033,15.5728
142.965,60.2359,61.1199,107.822,92.2588,28.8283
107.986,83.616,51.9811,85.8714,77.0867,30.073
153.628,54.7614,51.4864,94.576,79.7408,23.6825
94.9586,67.518,80.5952,108.787,100.569,30.8064
111.022,76.2359,67.3768,106.866,95.714,34.3685
132.405,72.4567,62.1114,115.448,99.4421,35.9952
15.6576,158.293,79.3564,117.259,117.001,78.5564
110.346,105.504,47.5177,109.002,96.7985,47.9614
202.601,25.7846,36.8709,81.1258,64.3162,12.8898
100.917,100.659,45.4115,83.6696,75.9135,35.092
147.721,81.0156,35.8812,113.845,93.4053,40.0063
163.233,32.4303,55.3378,80.1463,70.0699,12.9207
86.893,81.9432,79.0765,111.24,103.715,37.9888
119.55,84.9229,49.2102,93.002,81.4953,33.2563
133.809,76.0135,45.7585,91.4869,78.2506,29.8548
162.454,46.0106,59.4558,104.92,88.3216,23.0031
170.454,41.8506,52.596,95.2247,79.3966,19.6669
179.61,45.464,31.2664,74.6825,59.7379,17.0613
66.9225,148.033,51.7058,116.255,111.644,71.707
160.514,68.174,32.1175,99.48,80.0323,30.68
150.806,25.2396,69.9724,88.8586,80.7559,11.2032
61.9171,168.259,31.5893,111.55,107.774,78.2052
157.934,70.4265,36.3852,110.129,89.0542,34.7059
179.308,55.363,21.3344,87.1769,67.6682,23.4839
128.906,54.2398,58.0833,85.4143,75.8103,20.3115
66.1785,126.162,65.6577,109.776,105.52,57.7068
202.289,32.4554,24.9218,84.6914,64.4953,16.2106
95.2782,123.854,36.1225,88.5763,81.2969,45.7112
142.481,60.9793,59.2777,105.12,89.9355,28.3965
97.3903,69.3832,77.7978,107.947,99.2466,31.5816
120.566,66.443,53.9788,85.3916,75.5374,24.5596
102.144,122.741,38.0389,108.906,98.5505,55.6968
131.173,100.81,29.946,115.898,97.842,49.0764
172.762,65.7852,10.512,92.1653,71.4184,28.2511
36.3429,44.3796,80.0854,85.0397,84.0591,15.7251
180.421,4.44673,75.118,80.0985,77.6788,2.1825
188.711,30.1538,46.0807,84.3436,69.4117,14.1192
128.24,105.734,26.5049,118.519,100.624,52.4461
139.302,49.9449,68.4245,103.26,90.6002,23.1535
177.589,56.4477,23.7347,92.5328,72.1004,25.2118
148.982,61.734,43.1518,83.984,70.6786,23.1899
137.415,99.8665,14.8868,97.9586,81.3139,41.2698
147.574,90.2368,13.2214,95.2573,77.3613,36.8835
155.335,31.4152,70.5184,96.1474,85.5836,14.6958
185.823,24.0544,58.2056,88.6437,75.9438,12.0272
73.4466,101.35,65.0495,94.9293,90.3749,40.0877
126.306,80.812,60.0395,116.684,101.05,40.015
87.3029,140.462,27.5935,87.538,81.541,51.2324
187.622,47.7673,19.1377,79.7321,61.1804,19.5273
195.304,33.7963,35.3882,87.8566,69.0312,16.7257
126.424,49.6564,80.185,111.805,100.305,24.4154
71.3887,150.28,37.3649,97.4843,93.0719,61.0426
138.698,39.4326,79.2872,107.716,96.5527,19.4386
171.639,12.7074,72.5548,84.9053,79.1994,5.99955
12.028,151.949,79.9561,109.498,109.361,69.3255
158.629,59.1246,38.0149,82.2741,67.8466,22.2729
37.9719,155.344,62.5033,105.469,104.14,68.2663
109.343,70.9193,76.4248,114.267,103.048,34.2068
150.359,72.9899,42.2906,109.382,90.0636,35.1419
104.312,82.3949,49.3904,78.2769,70.7926,26.9862
194.914,19.27,51.8522,78.3176,67.0544,9.22751
134.012,50.0074,76.24,111.251,98.5239,24.746
80.1761,129.702,45.2483,109.109,102.304,61.3562
160.96,43.1334,57.9064,95.8796,81.6349,19.7795
156.095,66.918,34.6561,87.0785,71.2447,26.1525
95.6812,81.2149,60.2319,89.5505,82.1916,30.5266
74.5753,125.981,57.8291,105.285,100.073,55.2659
195.031,26.659,44.7367,83.2168,68.0549,12.9713
22.4602,180.319,63.2086,118.33,117.81,88.954
176.86,25.3516,55.9567,80.8067,70.3721,11.0359
151.098,4.87817,77.1344,80.4797,78.8518,2.06294
71.8026,68.467,65.0389,80.1512,76.4861,22.8689
181.209,44.5276,35.0697,84.8826,67.7092,19.1589
175.452,55.9906,27.3649,89.6819,70.5532,24.123
170.353,39.3208,55.994,96.4136,81.0613,18.8541
118.665,85.6413,62.911,118.812,104.259,42.812
192.789,43.7266,19.6626,93.5161,70.9922,21.7706
164.378,39.6448,49.26,79.9126,68.1544,15.4512
141.619,89.3551,27.943,100.391,83.0428,38.2958
152.247,58.4157,46.9078,104.555,86.0443,28.9404
110.584,88.7214,65.8597,118.252,105.334,43.9858
195.111,18.3335,54.833,81.1126,69.8347,9.16104
87.4207,48.8123,69.7951,83.6747,78.9541,17.2437
77.6334,120.809,52.8948,94.0464,88.9903,47.3404
35.6237,197.03,27.3526,111.401,110.167,91.4558
176.322,16.6708,67.7044,85.0429,77.2702,7.91203
152.212,49.6465,44.399,94.7261,77.7373,23.8943
188.245,24.5884,53.9394,85.3706,72.4002,11.9576
191.496,45.7495,17.8724,93.9969,71.3165,22.5528
184.855,50.8402,21.4228,94.2547,72.4618,24.0682
183.035,11.4519,68.7376,82.0271,75.8814,5.59816
155.025,79.4286,16.2873,72.4864,58.2993,25.2791
127.305,21.9857,78.6188,90.2848,85.154,9.22357
116.807,32.4434,75.4855,90.2397,84.2046,13.0302
16.7836,188.694,60.0005,116.117,115.833,91.2944
169.186,8.30009,79.5405,87.6878,83.8131,4.08781
117.582,95.3292,53.5235,115.751,101.324,46.2063
89.6425,122.469,53.3765,116.62,108.074,59.8674
203.385,31.1688,24.9232,81.9515,62.4669,15.281
132.376,24.1504,76.501,90.0744,84.1785,10.155
118.153,120.635,8.77554,97.5282,84.8637,49.0712
168.068,44.0205,55.8734,102.193,85.2179,21.8957
190.586,40.8223,27.8794,82.1555,63.8999,17.8831
185.837,28.0446,50.3795,83.7809,70.3401,13.0024
186.629,34.8028,43.5322,87.4147,70.9654,16.3674
58.7364,127.208,63.0316,99.694,96.6624,52.841
132.71,85.8186,32.3367,76.7082,65.17,27.9682
107.84,73.9,77.8423,117.986,106.475,36.6987
81.3254,133.788,38.6525,87.1648,82.008,48.59
198.317,29.1936,35.9613,80.1876,63.6449,13.7493
131.949,49.6293,60.7239,87.2296,77.569,19.203
106.402,28.3824,74.6556,85.3277,80.8764,10.6704
181.12,38.3907,47.0078,93.4745,76.2858,18.5987
76.7617,132.559,50.5206,103.27,97.8451,57.0386
170.258,12.5374,71.2447,82.8721,77.4905,5.74361
152.576,67.9076,47.2165,111.849,92.2698,33.8221
177.746,51.8226,31.8312,92.9241,73.3457,23.5697
157.27,45.4437,50.9091,84.1495,71.8384,18.0087
186.181,27.9942,54.0443,90.0692,75.5763,13.9698
109.781,99.0136,54.0981,109.604,97.5634,45.2637
58.7962,67.1482,75.2878,88.4441,85.749,24.7453
108.867,79.2861,61.962,99.0491,88.9508,32.9731
178.056,36.738,50.6778,91.816,76.1681,17.3888
200.423,35.5494,21.7729,87.1364,65.9475,17.7669
181.128,6.32087,72.5913,79.6479,76.2628,3.06146
144.856,42.519,72.7987,105.408,92.9069,20.6504
189.43,43.9815,24.4504,83.5796,64.5171,19.2555
163.661,63.3908,33.9186,95.2769,76.6922,27.7059
147.711,39.155,66.2059,100.337,87.1895,19.4085
133.787,63.3734,64.5664,109.55,94.9346,30.4555
169.818,5.84308,74.5564,79.8977,77.3191,2.66391
34.8169,156.218,71.6746,119.376,118.101,78.0656
135.201,10.5657,90.568,97.4266,94.1937,5.01906
102.227,75.1019,70.056,103.298,94.0612,32.5328
149.992,52.661,55.6223,94.9032,81.0506,22.7812
169.183,5.80463,82.1176,87.8926,85.1036,2.90198
196.688,39.9202,19.4702,88.0005,66.5979,19.3314
123.604,68.9385,71.1093,115.985,102.104,34.2154
162.185,68.9577,27.9499,95.6839,76.5405,29.8352
16.1148,183.09,57.1581,113.605,113.327,90.2366
154.969,77.0311,26.8074,108.765,87.4928,37.1587
178.523,57.1564,20.0872,91.9593,71.2361,25.3883
91.0205,106.645,62.8978,111.907,103.472,49.9371
56.7156,95.0132,88.0968,113.702,110.482,45.0133
58.7541,176.757,20.5754,108.414,105.111,79.8886
132.4,47.9967,71.4615,101.426,90.3687,21.6679
158.175,56.2169,43.1594,86.9288,72.219,22.4926
190.838,19.427,57.5448,83.5415,72.3784,9.66144
182.27,45.2079,32.4729,83.6177,66.2674,19.1875
126.043,54.9536,75.4639,109.757,97.7908,26.3122
99.2779,109.108,40.7861,83.4889,75.9335,38.1426
158.859,58.0155,46.7954,99.1479,81.9002,26.4118
51.9208,155.192,49.0286,97.0367,94.7388,62.7473
65.0546,160.854,31.2105,92.4429,88.9821,61.9575
93.5617,138.053,31.3476,119.632,110.167,68.8149
121.42,109.41,26.4452,96.4688,83.3168,44.0329
147.151,61.8093,47.6243,92.7842,78.1303,25.8041
175.656,39.647,45.5945,85.0234,70.3173,17.0472
140.513,22.201,78.5641,93.1442,86.735,9.94429
26.6153,178.154,61.8637,118.606,117.874,88.0426
181.583,42.9884,39.0877,90.463,72.4543,19.8475
174.247,61.5563,14.1035,95.1313,73.5265,27.959
131.033,55.7741,69.938,105.8,93.3438,25.8966
70.8358,57.433,67.8776,80.1842,76.7319,19.2184
117.043,99.443,40.1139,92.6729,81.1241,38.5023
131.999,64.6721,58.684,100.633,87.2013,28.6114
168.246,40.7248,57.599,99.2192,83.5225,19.8737
95.2409,85.9481,73.3344,111.766,102.663,40.0614
101.921,99.2956,64.4566,118.25,107.064,48.9266
173.11,30.3303,53.7836,81.7476,70.3824,12.8845
113.521,68.9719,53.1812,80.759,72.3615,23.6867
179.475,29.5243,58.0424,93.0826,78.9584,14.7574
170.637,11.808,71.9003,82.9654,77.821,5.44476
158.581,39.0302,47.1269,74.21,63.767,14.2197
197.108,24.7689,37.2214,78.4113,62.582,12.2323
140.507,86.7281,22.4434,68.0042,56.5691,25.2175
163.645,75.6306,7.31135,87.8485,69.0717,29.7572
59.2143,162.616,36.351,95.2377,92.2935,64.53
141.6,30.1789,67.5043,85.6126,78.0443,12.1546
171.171,34.2288,56.8026,90.7758,77.3566,15.8318
92.7173,90.058,71.2827,110.244,101.661,41.4419
111.674,89.357,65.5486,119.479,106.217,44.6784
182.192,42.2755,40.463,92.8924,74.4225,20.1392
124.508,93.9631,20.5754,62.4202,53.0571,25.5976
134.919,69.569,44.8767,82.4955,70.9043,24.8538
110.226,64.9294,80.6716,115.966,104.881,31.9695
148.5,27.1557,69.2042,87.6235,79.7848,11.4917
197.17,27.6952,40.8631,82.9012,66.7376,13.5167
173.282,24.0586,58.8388,80.9713,71.5303,10.3637
87.0867,134.933,27.0186,85.8206,79.6512,49.5056
151.144,88.5599,4.45099,86.7095,69.7683,33.1427
208.743,28.8786,16.8529,79.4455,59.2138,14.4385
140.583,45.3988,75.7618,110.036,97.1495,22.6741
173.352,57.2044,24.7415,80.842,63.7373,22.1056
124.49,105.25,23.8051,82.0286,70.357,36.089
170.914,7.18989,77.4849,84.5238,81.1547,3.46309
47.1198,119.213,74.8423,103.948,101.919,51.702
162.623,45.3675,50.0272,87.8759,74.0032,19.0794
30.8664,166.708,56.967,100.344,99.5109,69.7009
65.8135,151.147,36.1295,84.5477,81.306,53.2521
60.8578,173.632,20.218,94.8958,91.7943,68.6541
195.342,36.0899,24.3273,83.9494,64.1704,17.2678
130.713,90.6026,35.5262,90.5466,77.0221,34.67
152.855,78.777,22.6494,82.3037,66.7092,28.402
143.377,63.3724,53.0733,98.5311,83.8099,27.5957
180.986,17.5927,62.1054,81.0013,72.6283,8.1064
117.726,13.2564,74.1584,79.6762,77.1218,4.88831
103.684,107.774,56.7525,119.989,108.214,53.882
77.7918,34.9823,75.0408,83.6472,80.4209,12.3911
136.089,32.7038,85.2681,108.249,98.7999,16.3456
118.109,74.2199,42.1325,69.2476,61.316,21.7821
148.349,60.6539,41.6781,79.0764,66.7583,21.485
137.373,76.8131,38.5455,82.6704,70.0554,27.3438
80.6202,150.941,29.1263,110.863,104.42,69.7262
176.694,8.59089,73.4847,82.5187,78.2419,4.13895
109.242,120.67,29.4905,102.799,91.5328,51.6868
172.679,52.4461,41.566,103.796,83.2918,26.2079
80.8848,111.893,64.9097,108.971,102.596,50.8046
91.97,132.889,31.4592,89.995,83.125,49.8307
103.342,34.6066,61.7914,73.8765,69.103,11.7159
62.4872,175.287,14.7423,109.883,106.091,80.2732
167.052,69.7926,13.8616,83.2412,65.3014,26.5265
196.108,24.0321,46.4559,82.8639,68.2388,12.0102
151.603,82.2668,26.8778,114.606,92.8024,41.0346
64.8831,167.992,25.2908,106.286,102.32,74.4709
161.922,15.3462,80.1066,94.0953,87.7111,7.59861
148.322,57.2767,57.6757,103.443,87.8941,26.6814
28.0434,147.09,79.2112,115.848,115.055,71.0003
124.248,54.1238,71.4448,103.2,92.0938,24.5757
157.488,65.7841,43.9769,110.815,90.4844,32.8697
163.827,43.1861,51.8505,88.5903,74.8892,18.4402
96.7143,44.4164,69.5425,83.913,78.6891,15.912
105.753,75.045,74.0917,113.092,102.151,35.9878
95.0174,131.555,26.6,80.6784,74.0857,44.2249
131.607,56.2318,69.7953,106.457,93.768,26.2721
140.791,49.572,65.2596,101.293,88.2489,22.9844
111.16,121.553,21.7017,88.9327,78.8155,45.0479
108.821,90.5939,66.5508,119.257,106.602,45.147
148.396,88.5212,12.7495,110.965,89.7212,42.5679
130.173,31.4055,68.7084,84.6886,78.0663,12.1594
71.8077,46.1722,71.1057,81.1854,77.9121,15.7086
190.656,29.4119,34.2812,82.3469,64.7635,14.7037
141.117,64.2701,54.0382,98.9819,84.5092,27.9828
114.573,114.531,24.1509,117.07,102.096,57.2657
110.924,63.8934,78.7051,112.646,101.868,30.5819
10.8051,161.41,75.5793,108.508,108.398,72.9767
145.956,76.81,32.7801,84.3577,69.9303,28.1934
172.771,28.1799,57.6544,84.3796,73.3263,12.4412
120.221,86.2508,42.7424,83.1534,72.6857,30.2077
186.136,12.5036,65.1555,80.1475,73.2872,6.04839
116.482,92.1506,51.0376,102.732,90.2857,39.6506
165.708,30.4423,69.0244,98.9495,86.6519,15.1941
194.575,17.7276,54.4171,79.3866,68.6136,8.7235
176.978,59.7645,19.3091,102.609,79.4236,29.2812
187.454,11.4518,66.1613,80.3819,73.8316,5.64158
86.5963,132.986,46.7854,118.264,110.234,65.7815
190.443,35.4565,39.0599,88.5792,70.5703,17.152
31.0699,178.763,57.3263,118.105,117.111,87.9699
177.613,35.8441,51.8707,91.5602,76.316,16.9473
188.598,30.9743,38.4019,79.244,63.8313,14.0457
128.279,30.1066,80.4749,97.7404,90.5275,13.4365
118.758,58.2847,60.7612,87.108,78.2168,21.8634
155.354,77.7344,26.2925,104.483,84.1609,35.7646
81.4403,84.8345,81.2718,112.702,106.015,39.8376
150.332,42.8977,67.6309,101.966,88.8868,20.3815
176.828,22.7861,64.4514,89.0216,78.4914,11.0218
178.869,39.3079,42.6295,83.2753,68.2436,16.7676
150.348,39.4693,67.5498,98.1905,86.2291,18.2564
192.902,30.4148,43.9093,88.2158,71.3146,15.1904
192.84,30.2598,43.1104,86.0299,69.6222,14.7456
115.211,123.675,11.5433,119.977,105.249,61.826
158.266,43.3651,65.0782,105.341,90.1994,21.6798
90.6105,68.1522,65.0351,86.3402,80.3028,24.6259
186.595,36.8598,43.1204,92.3616,74.3268,18.151
135.993,73.4724,50.3576,99.6033,85.0048,31.5825
153.009,47.9974,55.9703,92.1088,78.9178,20.4858
121.748,30.7332,77.5532,92.9255,86.546,12.8603
158.453,68.4628,34.1132,97.8947,79.2655,30.1575
155.887,23.6735,78.9606,99.3186,90.4836,11.7386
47.9684,179.804,30.543,96.9209,94.9653,72.6114
169.67,20.1948,64.8539,84.7628,76.0527,9.41458
182.472,11.3405,68.3174,81.2118,75.2414,5.47331
65.2362,141.202,60.226,118.135,113.685,69.514
130.52,59.7963,69.3499,108.784,95.5314,28.3646
195.655,24.0377,47.7506,82.9162,68.6931,11.8799
33.7388,126.585,79.6383,107.019,105.957,56.4463
194.205,37.8525,15.2282,81.6775,61.3623,17.7136
125.905,85.7434,44.603,93.2648,80.5363,33.7967
147.53,77.4929,35.5109,101.656,83.5996,34.5171
111.842,124.521,19.7742,114.01,100.874,59.1528
97.0892,120.288,44.9024,105.942,96.8863,53.0982
59.5032,59.9539,68.8773,79.4128,76.9338,19.8389
169.609,68.6176,14.5225,108.556,84.6656,34.2135
199.836,37.5309,17.0886,85.3702,64.1757,18.124
156.22,13.0538,80.1056,90.7006,85.7879,6.14854
41.1244,99.0364,77.6769,95.6902,94.275,39.4867
23.8531,115.729,72.0688,91.0828,90.5842,46.1795
102.089,96.937,48.436,86.6599,78.4462,35.0116
141.593,41.6215,76.7267,107.989,95.9094,20.5999
151.451,11.2229,81.9747,90.4829,86.4909,5.2137
122.295,41.5526,80.532,106.473,96.5559,20.2996
84.5499,152.915,15.4901,106.901,100.048,68.1123
41.2762,97.0018,70.6983,86.4979,85.2091,34.9602
41.5567,176.152,48.4553,115.13,113.391,84.5015
148.547,36.6778,57.8849,80.534,71.4963,13.9112
96.9916,87.2545,48.6711,77.0014,70.3547,28.2972
165.072,33.4126,50.7787,78.6813,67.5826,13.52
195.347,23.6423,48.5121,82.8352,68.8763,11.6793
121.949,99.3192,37.7942,97.1472,84.046,40.3824
206.95,32.1007,10.6354,81.9671,60.5971,16.0047
103.72,15.5431,99.6075,107.236,103.777,7.68865
112.974,65.1202,76.2611,114.189,102.315,32.2633
172.322,22.4685,69.5027,92.9367,82.8131,11.1393
195.733,16.0058,55.9962,78.8253,68.8289,7.93231
168.597,63.5537,26.6999,94.6477,74.9171,27.8753
106.525,16.7745,87.086,94.141,90.9592,7.09461
150.846,33.5851,71.3618,97.3652,86.7782,15.6273
98.5256,123.356,43.7821,115.911,105.661,59.6677
166.909,43.5668,38.3078,82.742,67.1406,18.7348
49.8056,107.093,76.4437,101.02,98.8208,45.0772
91.4248,88.779,72.9877,110.501,102.176,40.8782
109.028,91.234,59.2052,107.132,95.7027,40.8379
81.5095,50.7129,70.3637,83.6159,79.3015,17.8156
108.512,91.2445,61.138,110.012,98.3801,41.9335
193.206,43.5446,17.122,81.6141,61.9339,18.9417
