mVV,mRecoil,mRCmin,mRCmax,mRCLSP,mLSPmax,mRCmin(40),mRCmax(40),mRCmin(80),mRCmax(80),mRCmin(110),mRCmax(110)
90.3576,90.7256,78.1001,119.004,110.248,44.9866,99.4287,116.514,-1,-1,-1,-1
91.758,92.7842,15.6074,24.4106,22.5564,9.4372,-1,-1,-1,-1,-1,-1
90.9169,91.7024,73.3062,113.067,104.63,43.2267,96.303,109.925,-1,-1,-1,-1
91.0612,88.8068,28.0806,42.4115,39.242,15.6942,-1,-1,-1,-1,-1,-1
84.0552,83.5297,80.8813,116.45,108.604,41.7581,103.168,112.511,-1,-1,-1,-1
90.983,92.6975,51.4556,79.9462,73.9787,30.8785,-1,-1,-1,-1,-1,-1
103.498,86.7193,59.2719,96.9642,87.6993,35.122,-1,-1,-1,-1,-1,-1
80.4121,92.299,14.0993,20.4287,19.2345,7.90073,-1,-1,-1,-1,-1,-1
86.7971,88.9254,29.7617,44.0088,40.9921,16.4062,-1,-1,-1,-1,-1,-1
90.6615,89.3588,74.5877,112.78,104.426,41.9922,98.2465,108.768,-1,-1,-1,-1
88.4478,91.3017,35.5052,53.5825,49.8112,20.384,-1,-1,-1,-1,-1,-1
91.3333,91.0182,72.4606,111.451,103.065,42.2675,96.3192,107.678,-1,-1,-1,-1
89.623,93.2658,75.9372,117.271,108.788,45.5725,97.1871,115.198,-1,-1,-1,-1
88.1617,91.9181,77.8796,117.81,109.574,45.1207,98.8105,115.661,-1,-1,-1,-1
90.2618,91.5873,59.799,91.632,84.9047,34.968,-1,-1,-1,-1,-1,-1
90.5757,90.5336,48.5985,74.6633,69.0728,28.3343,-1,-1,-1,-1,-1,-1
85.9982,93.2658,60.986,91.722,85.6314,35.6439,-1,-1,-1,-1,-1,-1
91.5928,91.1657,39.9678,61.6619,56.995,23.4227,-1,-1,-1,-1,-1,-1
91.5811,89.7288,32.5473,49.6736,45.9164,18.572,-1,-1,-1,-1,-1,-1
90.3819,92.4343,76.2465,117.684,109.02,45.3253,97.6813,115.414,-1,-1,-1,-1
89.7749,94.8328,44.8612,70.2039,65.1075,27.7402,-1,-1,-1,-1,-1,-1
77.9458,125.468,56.6284,106.705,100.92,55.7836,77.3189,106.705,-1,-1,-1,-1
91.1603,90.7222,74.0632,113.517,105.01,42.9107,97.1912,110.116,-1,-1,-1,-1
89.9534,91.2032,21.2491,32.3944,30.0332,12.3103,-1,-1,-1,-1,-1,-1
96.6725,90.8304,74.2397,118.9,108.86,45.0128,97.1929,115.768,-1,-1,-1,-1
81.606,102.502,39.1119,60.9681,57.3355,26.0389,-1,-1,-1,-1,-1,-1
90.0384,90.563,71.1315,108.006,100.117,40.7557,96.5889,102.935,-1,-1,-1,-1
88.0755,90.919,65.4859,100.138,92.9412,38.4807,-1,-1,-1,-1,-1,-1
90.1549,90.3868,75.5321,114.646,106.249,43.1806,98.0989,111.469,-1,-1,-1,-1
91.8271,90.3611,77.3469,118.819,109.78,44.7373,99.1389,116.069,-1,-1,-1,-1
90.299,94.7714,76.237,119.741,110.942,47.2835,96.957,118.086,-1,-1,-1,-1
90.8887,86.8446,79.4448,118.205,109.417,42.7789,101.901,114.455,-1,-1,-1,-1
102.571,90.894,45.1863,76.2667,69.0324,28.9183,-1,-1,-1,-1,-1,-1
93.4154,92.0549,70.2245,110.651,101.926,42.4434,94.6834,106.818,-1,-1,-1,-1
88.6213,100.842,63.5153,103.595,96.2626,43.5591,87.4575,101.437,-1,-1,-1,-1
94.9673,92.0542,75.1769,119.947,110.165,46.01,97.2678,117.379,-1,-1,-1,-1
91.7289,92.3633,75.9854,118.433,109.442,45.5788,97.5806,116.096,-1,-1,-1,-1
85.5153,90.3349,77.8118,116.08,108.259,44.25,98.8765,113.786,-1,-1,-1,-1
88.8392,93.9442,73.9769,114.612,106.422,44.9929,95.6467,112.491,-1,-1,-1,-1
90.9847,88.0918,79.1065,118.81,109.949,43.6122,101.1,115.553,-1,-1,-1,-1
91.3334,86.1365,78.5893,116.712,107.956,41.8979,101.937,112.28,-1,-1,-1,-1
99.3712,85.815,59.0965,92.7743,84.5812,33.23,-1,-1,-1,-1,-1,-1
93.0377,89.6146,73.313,113.006,104.18,42.2006,97.4374,108.863,-1,-1,-1,-1
92.7297,90.2576,63.4552,98.063,90.4525,36.8808,-1,-1,-1,-1,-1,-1
89.9802,123.578,22.7008,49.7496,46.121,25.617,nan,49.7496,-1,-1,-1,-1
90.6075,90.8414,76.588,117.012,108.353,44.2898,98.4822,114.275,-1,-1,-1,-1
92.9779,89.5391,58.1425,89.5304,82.5473,33.4056,-1,-1,-1,-1,-1,-1
83.8181,90.1588,52.6852,78.5326,73.3494,30.1802,-1,-1,-1,-1,-1,-1
92.2709,96.0034,64.6319,104.218,96.2079,41.6887,90.4258,100.296,-1,-1,-1,-1
90.8268,93.4088,8.64191,13.5192,12.5102,5.27165,-1,-1,-1,-1,-1,-1
81.9825,90.9393,74.1613,106.946,100.513,40.5232,97.9104,102.64,-1,-1,-1,-1
91.3966,90.2346,46.0802,70.4955,65.1845,26.505,-1,-1,-1,-1,-1,-1
90.29,92.0421,69.0924,106.254,98.4492,40.7513,94.9152,101.263,-1,-1,-1,-1
80.3193,91.7293,80.1572,114.969,108.339,43.9416,100.034,113.165,-1,-1,-1,-1
100.762,116.228,26.5603,62.162,56.4182,30.104,nan,62.162,-1,-1,-1,-1
89.148,93.4215,38.7267,59.7053,55.429,23.2529,-1,-1,-1,-1,-1,-1
90.8574,90.2035,77.4253,117.956,109.177,44.3339,99.2307,115.159,-1,-1,-1,-1
90.6533,89.7428,79.0209,119.807,110.933,44.7996,100.365,117.154,-1,-1,-1,-1
91.5022,92.0541,76.566,118.847,109.87,45.5858,98.0409,116.511,-1,-1,-1,-1
91.3665,91.4083,69.9092,107.886,99.7601,41.0948,95.3375,103.138,-1,-1,-1,-1
89.5302,88.433,52.0031,78.0057,72.3145,28.8927,-1,-1,-1,-1,-1,-1
90.5767,90.8485,49.8274,76.1136,70.485,28.8117,-1,-1,-1,-1,-1,-1
74.4318,86.6186,27.6705,38.555,36.5038,14.4402,-1,-1,-1,-1,-1,-1
114.029,96.3018,25.4165,52.628,46.4353,21.1752,-1,-1,-1,-1,-1,-1
91.5954,89.5849,76.8781,117.22,108.351,43.7564,99.1883,114.072,-1,-1,-1,-1
89.1281,88.1931,72.8615,108.121,100.39,39.7316,-1,-1,-1,-1,-1,-1
90.6612,91.1871,77.1157,118.742,109.878,45.277,98.5562,116.332,-1,-1,-1,-1
89.4632,90.9109,68.3706,103.644,96.1745,39.2605,-1,-1,-1,-1,-1,-1
84.5977,93.3774,74.2565,112.035,104.698,44.0152,95.7057,109.951,-1,-1,-1,-1
88.9149,91.3173,79.2391,119.997,111.459,45.6576,99.9052,117.88,-1,-1,-1,-1
92.5791,88.6047,64.331,98.0814,90.5029,36.2153,-1,-1,-1,-1,-1,-1
91.305,98.006,55.9993,92.1008,85.0815,37.8546,-1,-1,-1,-1,-1,-1
91.3646,97.041,73.0478,117.92,109.041,47.6796,94.2708,116.389,-1,-1,-1,-1
92.6208,91.5207,72.5576,113.165,104.396,43.1626,96.0135,109.783,-1,-1,-1,-1
93.0045,92.8245,21.8902,34.5899,31.8873,13.3783,-1,-1,-1,-1,-1,-1
91.7843,94.135,74.3711,117.608,108.668,46.1304,95.9878,115.532,-1,-1,-1,-1
106.782,90.5494,67.4546,118.241,106.136,44.7134,93.5854,113.898,-1,-1,-1,-1
74.9143,90.1085,36.1813,49.8295,47.3399,18.7086,-1,-1,-1,-1,-1,-1
106.943,91.4811,42.3068,75.1824,67.4326,28.7407,-1,-1,-1,-1,-1,-1
87.976,91.8796,75.0037,115.658,107.341,44.976,96.5828,113.448,-1,-1,-1,-1
91.6638,92.6362,65.6933,102.557,94.7826,39.5856,-1,-1,-1,-1,-1,-1
91.7435,89.8479,71.8528,109.89,101.547,41.1406,97.0105,105.012,-1,-1,-1,-1
90.6488,91.8936,62.3322,96.0093,88.8977,36.761,-1,-1,-1,-1,-1,-1
94.8891,91.6928,70.0736,111.399,102.331,42.5641,94.7535,107.433,-1,-1,-1,-1
92.9998,91.5006,75.5238,118.087,108.863,45.0218,97.6377,115.392,-1,-1,-1,-1
87.0707,94.9597,73.0286,112.201,104.542,44.4369,94.7473,110.144,-1,-1,-1,-1
92.1695,94.1421,74.9512,119.541,110.307,47.0555,96.2798,117.63,-1,-1,-1,-1
92.4528,89.4554,68.7713,105.419,97.2911,39.2968,-1,-1,-1,-1,-1,-1
87.8812,78.1758,63.9863,89.613,83.2932,29.5869,-1,-1,-1,-1,-1,-1
90.215,88.8467,71.5062,107.39,99.5163,39.7574,-1,-1,-1,-1,-1,-1
89.5709,94.1496,61.792,96.0345,89.0957,37.6734,-1,-1,-1,-1,-1,-1
94.3837,92.6596,52.6977,84.0996,77.3253,32.4702,-1,-1,-1,-1,-1,-1
88.0941,92.0942,74.6367,114.804,106.589,44.584,96.4048,112.485,-1,-1,-1,-1
86.3647,78.0327,32.1665,44.5097,41.4932,14.6214,-1,-1,-1,-1,-1,-1
106.331,87.8341,37.4152,63.48,57.0779,23.3042,-1,-1,-1,-1,-1,-1
80.8638,91.3949,80.1295,115.892,109.024,44.4231,99.9688,114.157,-1,-1,-1,-1
85.2155,92.9376,64.3565,96.0452,89.7871,37.1925,-1,-1,-1,-1,-1,-1
90.7851,91.6366,74.9145,115.285,106.719,44.0181,97.2051,112.489,-1,-1,-1,-1
89.269,90.6335,71.4381,109.302,101.301,41.6763,95.7303,105.288,-1,-1,-1,-1
91.8555,93.2542,74.5524,117.131,108.213,45.5125,96.3952,114.827,-1,-1,-1,-1
89.5736,90.5994,73.9369,111.92,103.833,42.2496,97.262,108.317,-1,-1,-1,-1
92.0591,91.0997,71.1891,110.163,101.737,41.8163,95.7688,105.982,-1,-1,-1,-1
86.8873,90.0106,55.5685,83.8528,77.974,31.9528,-1,-1,-1,-1,-1,-1
91.1518,86.6666,60.2895,89.7534,83.0426,32.4166,-1,-1,-1,-1,-1,-1
91.6172,92.2637,75.3713,117.284,108.402,45.0877,97.2372,114.809,-1,-1,-1,-1
90.8399,91.1319,72.6792,111.496,103.198,42.3441,96.3534,107.841,-1,-1,-1,-1
91.6567,92.1396,42.0986,65.4837,60.5183,25.145,-1,-1,-1,-1,-1,-1
90.1466,90.4559,67.1954,102.525,94.9604,38.7838,-1,-1,-1,-1,-1,-1
88.4211,116.567,40.7339,78.386,72.8689,38.0833,nan,78.386,-1,-1,-1,-1
87.7961,92.4144,16.7586,25.7944,23.9603,10.0559,-1,-1,-1,-1,-1,-1
89.7575,91.7959,60.4813,95.3628,88.1215,37.2789,-1,-1,-1,-1,-1,-1
91.6608,89.6386,70.4332,107.487,99.3425,40.1472,97.8528,100.693,-1,-1,-1,-1
87.2432,91.7532,78.0625,117.184,109.168,44.8002,98.9528,115.019,-1,-1,-1,-1
93.1698,90.7435,35.2714,55.1479,50.7966,20.9191,-1,-1,-1,-1,-1,-1
92.9135,95.1789,41.0144,66.1365,60.9688,26.2541,-1,-1,-1,-1,-1,-1
90.8252,90.6908,65.7149,100.45,92.9789,37.9577,-1,-1,-1,-1,-1,-1
88.1782,91.0084,61.0225,91.7268,85.3115,34.783,-1,-1,-1,-1,-1,-1
91.9453,90.1958,76.991,118.229,109.212,44.4336,98.9956,115.35,-1,-1,-1,-1
84.8436,90.7748,58.6589,86.0628,80.5057,32.5514,-1,-1,-1,-1,-1,-1
90.0819,89.8316,77.5758,117.211,108.641,43.8719,99.4616,114.297,-1,-1,-1,-1
80.9803,94.1477,74.0825,114.285,106.967,46.7829,94.3435,113.163,-1,-1,-1,-1
99.535,71.503,58.7662,83.1972,76.2267,24.9577,-1,-1,-1,-1,-1,-1
86.2328,89.2092,61.6393,95.6181,88.611,37.1695,-1,-1,-1,-1,-1,-1
92.4248,125.31,44.7648,106.421,98.2131,55.5651,70.6901,106.393,-1,-1,-1,-1
93.1057,87.464,49.9789,75.8496,69.9288,27.6498,-1,-1,-1,-1,-1,-1
90.6497,94.7535,52.6733,82.9499,76.8054,32.7491,-1,-1,-1,-1,-1,-1
89.8719,90.0431,44.6494,68.4727,63.3724,25.9812,-1,-1,-1,-1,-1,-1
90.7134,91.5304,50.0873,76.9761,71.2659,29.3569,-1,-1,-1,-1,-1,-1
90.3461,93.902,31.7387,49.5287,45.8855,19.3785,-1,-1,-1,-1,-1,-1
92.1713,94.1609,72.0458,114.311,105.545,44.8484,94.5913,111.845,-1,-1,-1,-1
89.6146,89.4575,63.4083,95.2366,88.3484,35.4984,-1,-1,-1,-1,-1,-1
90.2929,91.3506,45.2128,69.1756,64.0934,26.3301,-1,-1,-1,-1,-1,-1
91.8673,90.9865,77.6817,119.934,110.8,45.4695,99.1166,117.45,-1,-1,-1,-1
86.8904,90.3812,62.5278,94.4671,87.8598,36.1031,-1,-1,-1,-1,-1,-1
93.3948,91.6837,75.9564,119.305,109.904,45.5774,97.841,116.748,-1,-1,-1,-1
104.365,93.9557,36.2524,64.3101,57.966,25.2,-1,-1,-1,-1,-1,-1
91.3931,98.0782,51.7605,84.3609,78.0018,34.483,-1,-1,-1,-1,-1,-1
95.1709,88.1138,39.2028,60.8017,55.8284,22.3598,-1,-1,-1,-1,-1,-1
94.8186,95.7412,50.552,83.1554,76.3906,33.1725,-1,-1,-1,-1,-1,-1
97.5764,91.7583,71.9126,116.986,106.912,44.7401,95.5068,113.735,-1,-1,-1,-1
88.9541,89.17,22.2025,33.339,30.9392,12.4505,-1,-1,-1,-1,-1,-1
89.632,92.386,73.3322,112.511,104.37,43.3102,96.0299,109.603,-1,-1,-1,-1
90.7828,91.5919,69.6326,107.156,99.1902,40.9046,95.246,102.27,-1,-1,-1,-1
93.2635,90.8245,76.5766,119.345,109.971,45.1667,98.5282,116.616,-1,-1,-1,-1
74.6105,93.6382,49.7446,69.7554,66.2991,27.2157,-1,-1,-1,-1,-1,-1
90.8368,91.4142,57.2282,88.1836,81.5975,33.6522,-1,-1,-1,-1,-1,-1
94.9331,90.7504,74.5422,117.681,108.094,44.5166,97.3806,114.553,-1,-1,-1,-1
91.0987,90.2444,77.8265,118.811,109.92,44.6755,99.4579,116.108,-1,-1,-1,-1
88.2331,90.4345,51.9356,77.7849,72.3376,29.3101,-1,-1,-1,-1,-1,-1
91.3312,87.7147,55.5883,83.4664,77.1954,30.5086,-1,-1,-1,-1,-1,-1
90.5083,101.952,70.2195,117.535,108.857,49.9292,91.148,116.644,-1,-1,-1,-1
92.2198,91.8087,35.1598,54.796,50.5869,20.9675,-1,-1,-1,-1,-1,-1
85.9637,90.3574,40.9355,60.3413,56.3375,22.7184,-1,-1,-1,-1,-1,-1
90.6758,90.2212,78.1548,119.058,110.218,44.7948,99.6292,116.435,-1,-1,-1,-1
94.0162,88.1519,39.1295,60.0836,55.2983,22.0753,-1,-1,-1,-1,-1,-1
89.9971,92.6337,42.5609,65.5994,60.8126,25.3196,-1,-1,-1,-1,-1,-1
87.686,93.0275,57.386,87.2057,81.177,33.8022,-1,-1,-1,-1,-1,-1
91.1808,89.1545,70.4729,106.797,98.7931,39.6741,-1,-1,-1,-1,-1,-1
89.5793,90.4687,46.9112,70.9507,65.8235,26.7476,-1,-1,-1,-1,-1,-1
87.3308,91.1512,65.5857,98.1024,91.3772,37.259,-1,-1,-1,-1,-1,-1
91.8025,91.0171,76.6397,118.347,109.341,44.8966,98.4543,115.7,-1,-1,-1,-1
91.458,91.1139,52.0978,80.2632,74.207,30.4712,-1,-1,-1,-1,-1,-1
88.8913,90.3087,74.5575,114.212,105.842,43.6018,97.0149,111.314,-1,-1,-1,-1
91.9296,92.353,67.3775,105.172,97.1512,40.4708,94.364,99.4806,-1,-1,-1,-1
78.2845,93.3693,33.9345,50.5005,47.5329,20.3434,-1,-1,-1,-1,-1,-1
90.9026,90.8125,65.0746,100.177,92.6485,38.0621,-1,-1,-1,-1,-1,-1
92.681,94.0174,68.7571,109.423,100.935,42.8664,92.9934,106.079,-1,-1,-1,-1
88.8594,90.7986,75.3238,114.58,106.324,43.6369,97.5247,111.76,-1,-1,-1,-1
80.3965,89.1845,66.5177,95.8111,90.0611,36.2657,-1,-1,-1,-1,-1,-1
87.0343,92.0888,66.8214,100.399,93.5647,38.524,-1,-1,-1,-1,-1,-1
91.9585,90.7808,59.708,92.177,85.1348,34.887,-1,-1,-1,-1,-1,-1
90.7954,98.9714,49.7187,81.2114,75.1756,33.49,-1,-1,-1,-1,-1,-1
94.3661,88.3406,51.6978,80.7557,74.1475,30.0129,-1,-1,-1,-1,-1,-1
90.7536,92.3642,57.6946,89.2537,82.6266,34.3494,-1,-1,-1,-1,-1,-1
87.9754,91.3402,32.2801,48.566,45.1856,18.4835,-1,-1,-1,-1,-1,-1
88.8721,92.1532,74.5595,113.56,105.487,43.6039,96.7805,110.843,-1,-1,-1,-1
90.3516,92.315,75.065,115.73,107.216,44.5149,97.0128,113.207,-1,-1,-1,-1
89.3467,98.8697,44.5029,72.3046,67.0535,29.9349,-1,-1,-1,-1,-1,-1
95.2268,91.0029,30.9176,49.0063,44.9907,18.585,-1,-1,-1,-1,-1,-1
99.3394,90.4065,72.5473,118.611,108.024,44.7595,96.3856,115.072,-1,-1,-1,-1
83.7551,106.436,49.591,85.3789,79.7046,38.8943,-1,-1,-1,-1,-1,-1
90.6315,90.9574,73.3399,112.165,103.86,42.5094,96.7518,108.623,-1,-1,-1,-1
92.4829,90.5035,12.681,19.596,18.0836,7.38988,-1,-1,-1,-1,-1,-1
95.0954,91.7355,74.5569,118.768,109.058,45.4014,97.0084,115.991,-1,-1,-1,-1
92.6213,91.4437,12.9213,20.1338,18.5746,7.67137,-1,-1,-1,-1,-1,-1
107.825,91.1968,63.1919,112.8,101.017,42.9656,91.4594,107.481,-1,-1,-1,-1
88.0143,90.454,74.5293,114.655,106.3,44.1595,96.6523,112.06,-1,-1,-1,-1
91.6373,91.6869,56.7427,87.9192,81.2582,33.5877,-1,-1,-1,-1,-1,-1
88.2474,93.5767,72.0034,111.303,103.399,43.6818,94.5368,108.763,-1,-1,-1,-1
92.8852,93.4418,75.2528,119.394,110.09,46.4851,96.8003,117.25,-1,-1,-1,-1
87.9519,92.9894,77.6024,118.128,109.91,45.7736,98.2772,116.24,-1,-1,-1,-1
91.6222,95.74,74.8445,119.788,110.713,47.7918,95.8171,118.177,-1,-1,-1,-1
91.5308,114.766,18.9226,37.0281,34.2297,17.7066,-1,-1,-1,-1,-1,-1
91.1407,91.9855,55.0434,85.1719,78.79,32.648,-1,-1,-1,-1,-1,-1
90.0737,91.2476,72.8288,111.165,103.039,42.2646,96.3937,107.562,-1,-1,-1,-1
107.097,90.1792,65.6087,114.915,103.096,43.2866,93.0266,109.8,-1,-1,-1,-1
88.6018,93.6512,41.5036,63.7886,59.2827,24.8912,-1,-1,-1,-1,-1,-1
90.7467,90.956,31.4013,48.0647,44.4965,18.2158,-1,-1,-1,-1,-1,-1
89.0896,93.4591,68.8341,107.25,99.4556,42.1073,93.0721,103.8,-1,-1,-1,-1
90.6987,92.6536,15.536,24.0762,22.291,9.29478,-1,-1,-1,-1,-1,-1
90.158,101.809,27.555,45.9102,42.5478,19.4753,-1,-1,-1,-1,-1,-1
90.0384,92.5592,62.7986,97.343,90.1698,37.7022,-1,-1,-1,-1,-1,-1
88.2967,91.0237,52.5576,79.0771,73.531,29.9912,-1,-1,-1,-1,-1,-1
92.3234,91.1084,71.43,110.766,102.244,42.0494,95.8155,106.728,-1,-1,-1,-1
91.509,90.4628,72.9108,111.824,103.378,42.1502,96.8348,107.906,-1,-1,-1,-1
90.2308,91.106,77.6711,118.569,109.871,45.0099,99.024,116.127,-1,-1,-1,-1
90.9279,90.6837,38.654,59.1265,54.7189,22.3409,-1,-1,-1,-1,-1,-1
86.855,91.4064,79.2176,118.332,110.309,45.074,99.7834,116.259,-1,-1,-1,-1
80.9503,93.5148,55.4304,85.5552,80.0333,34.9319,-1,-1,-1,-1,-1,-1
90.4357,86.0607,41.3377,60.993,56.5065,21.8749,-1,-1,-1,-1,-1,-1
90.3151,92.8861,74.9177,115.972,107.447,44.8843,96.7112,113.611,-1,-1,-1,-1
89.3477,91.328,68.2584,103.699,96.2455,39.4611,-1,-1,-1,-1,-1,-1
90.9118,92.4416,77.2724,119.756,110.832,46.1268,98.3456,117.644,-1,-1,-1,-1
93.6969,91.0186,48.2194,75.5184,69.53,28.6417,-1,-1,-1,-1,-1,-1
87.2088,90.6431,72.8734,112.818,104.616,43.8935,95.3485,110.201,-1,-1,-1,-1
90.4899,91.6535,70.4446,109.069,100.919,41.9,94.8525,105.172,-1,-1,-1,-1
95.644,90.7055,67.1708,106.57,97.7629,40.2863,95.5366,99.7093,-1,-1,-1,-1
90.7045,90.3663,77.3637,117.87,109.128,44.3813,99.1272,115.119,-1,-1,-1,-1
92.3516,93.9893,26.9701,42.803,39.5064,16.7648,-1,-1,-1,-1,-1,-1
96.2417,118.515,39.0519,89.0889,81.5424,44.1894,70.3464,87.4317,-1,-1,-1,-1
92.1438,69.586,77.6412,104.619,97.0307,30.4683,-1,-1,-1,-1,-1,-1
93.5607,95.8298,34.8978,56.8158,52.3208,22.6861,-1,-1,-1,-1,-1,-1
91.0337,83.9903,13.6906,20.0054,18.5178,7.00602,-1,-1,-1,-1,-1,-1
87.8506,91.7334,23.8795,35.9951,33.4971,13.7581,-1,-1,-1,-1,-1,-1
92.2345,97.903,69.8404,114.453,105.663,46.6886,92.0142,112.708,-1,-1,-1,-1
92.6331,89.3128,77.4158,118.701,109.513,44.1771,99.6152,115.585,-1,-1,-1,-1
90.8595,89.7765,76.0716,115.535,106.937,43.2185,98.6709,112.247,-1,-1,-1,-1
64.9674,90.7327,26.5719,34.9163,33.6129,13.2002,-1,-1,-1,-1,-1,-1
91.3554,89.8934,78.5238,119.792,110.776,44.8694,100.02,117.098,-1,-1,-1,-1
91.2125,115.774,59.8728,118.297,109.421,57.0684,81.5857,118.221,-1,-1,-1,-1
90.9954,91.0853,53.1204,81.5383,75.4505,30.9456,-1,-1,-1,-1,-1,-1
85.6579,91.3755,67.6896,104.475,97.1205,41.0758,92.8759,100.321,-1,-1,-1,-1
89.8404,94.2163,76.3852,119.024,110.37,46.725,97.1922,117.262,-1,-1,-1,-1
87.2476,89.7463,80.8736,119.748,111.556,44.7816,101.422,117.44,-1,-1,-1,-1
92.2575,89.1437,22.581,34.4839,31.8371,12.8095,-1,-1,-1,-1,-1,-1
89.8067,89.1623,59.9148,90.4852,83.8444,33.7817,-1,-1,-1,-1,-1,-1
105.841,90.4267,68.4495,118.688,106.743,44.8115,94.1648,114.478,-1,-1,-1,-1
91.6871,94.1315,75.9465,120,110.898,47.0657,97.0004,118.141,-1,-1,-1,-1
89.6379,91.9529,69.4875,106.275,98.5842,40.7178,95.1663,101.317,-1,-1,-1,-1
91.0867,92.1523,50.8424,78.7259,72.8357,30.2282,-1,-1,-1,-1,-1,-1
90.117,92.555,74.0281,114.248,105.876,44.0906,96.298,111.616,-1,-1,-1,-1
90.8813,91.3532,41.496,63.7681,59.0195,24.2727,-1,-1,-1,-1,-1,-1
91.0033,91.5675,73.5605,113.332,104.869,43.2422,96.5177,110.179,-1,-1,-1,-1
93.5286,91.1949,45.6139,71.4435,65.7984,27.1483,-1,-1,-1,-1,-1,-1
91.4805,91.3577,18.6406,28.8665,26.6771,11.0133,-1,-1,-1,-1,-1,-1
92.4937,91.5379,45.873,71.4647,65.9449,27.2574,-1,-1,-1,-1,-1,-1
90.3565,91.93,78.0342,119.965,111.138,45.9515,98.9803,117.827,-1,-1,-1,-1
92.1222,90.836,8.48471,13.2008,12.1795,5.02156,-1,-1,-1,-1,-1,-1
105.547,90.538,47.2746,81.8265,73.6331,30.9289,-1,-1,-1,-1,-1,-1
91.7861,91.5251,72.1472,112.034,103.489,42.795,95.7745,108.555,-1,-1,-1,-1
92.5573,95.4236,64.5713,103.887,95.8479,41.3114,90.8439,99.5377,-1,-1,-1,-1
85.7083,90.4188,60.2036,90.0386,83.9374,34.3711,-1,-1,-1,-1,-1,-1
91.2998,91.936,75.1613,116.379,107.63,44.5811,97.2302,113.752,-1,-1,-1,-1
83.5491,88.7309,75.257,108.693,101.822,40.3926,99.5431,103.747,-1,-1,-1,-1
81.798,79.288,29.4784,42.7663,39.7694,15.2524,-1,-1,-1,-1,-1,-1
91.5552,92.3713,63.1808,98.3493,90.9119,37.8527,-1,-1,-1,-1,-1,-1
92.4928,90.9061,50.6988,78.5978,72.5282,29.7715,-1,-1,-1,-1,-1,-1
84.9921,92.6916,60.3185,96.9411,89.888,39.5892,-1,-1,-1,-1,-1,-1
85.1902,90.8828,81.3807,119.759,111.961,45.3531,101.298,117.88,-1,-1,-1,-1
96.6497,91.8073,70.8478,114.399,104.734,43.7714,94.9486,110.866,-1,-1,-1,-1
87.2529,94.1061,69.9993,111.339,103.253,44.9271,92.4046,109.302,-1,-1,-1,-1
91.697,85.7547,53.4921,79.4246,73.4214,28.388,-1,-1,-1,-1,-1,-1
94.2686,90.8043,72.8331,114.429,105.238,43.3102,96.4676,110.872,-1,-1,-1,-1
89.8048,118.439,59.5196,119.729,111.031,59.0857,80.8718,119.722,-1,-1,-1,-1
91.4996,97.5512,73.8099,119.812,110.763,48.6993,94.653,118.468,-1,-1,-1,-1
89.8807,108.714,53.6121,95.481,88.5324,43.2506,79.9431,93.5085,-1,-1,-1,-1
88.2144,92.1576,59.9124,90.8211,84.4636,34.8745,-1,-1,-1,-1,-1,-1
79.9002,90.2981,68.6324,106.592,99.4788,43.2698,91.4343,104.342,-1,-1,-1,-1
90.5714,91.6434,69.2167,106.353,98.4889,40.6109,95.3285,101.065,-1,-1,-1,-1
72.6225,91.9253,59.0097,81.7912,77.8781,31.6401,-1,-1,-1,-1,-1,-1
86.494,89.5049,11.4496,17.025,15.8592,6.40817,-1,-1,-1,-1,-1,-1
95.5287,91.4943,44.6538,71.2421,65.3647,27.1632,-1,-1,-1,-1,-1,-1
80.6071,90.7963,83.2568,118.945,112.035,44.9989,102.372,117.362,-1,-1,-1,-1
91.7097,91.5763,15.7282,24.3617,22.5132,9.29567,-1,-1,-1,-1,-1,-1
104.088,98.6399,24.4907,45.7435,41.2283,18.8054,-1,-1,-1,-1,-1,-1
91.0508,94.1108,67.364,105.881,97.9657,41.519,92.6254,101.821,-1,-1,-1,-1
94.4356,105.523,64.1527,116.002,106.644,51.0036,86.5035,115.154,-1,-1,-1,-1
90.6353,91.7642,39.4733,60.8586,56.3382,23.304,-1,-1,-1,-1,-1,-1
89.7819,90.9801,72.7122,112.498,104.106,43.2055,95.8055,109.38,-1,-1,-1,-1
91.5791,90.1442,78.346,119.941,110.869,45.0542,99.8209,117.302,-1,-1,-1,-1
92.388,101.607,60.8037,103.445,95.4588,43.8328,85.8034,101.094,-1,-1,-1,-1
92.2418,90.1387,19.7526,30.3858,28.0532,11.4127,-1,-1,-1,-1,-1,-1
89.9575,89.5855,32.3333,48.7242,45.1722,18.1875,-1,-1,-1,-1,-1,-1
106.349,90.6084,60.754,106.091,95.3119,40.1395,93.5847,96.893,-1,-1,-1,-1
106.315,95.5759,32.8946,60.7747,54.5412,24.2267,-1,-1,-1,-1,-1,-1
55.6379,98.7705,90.8812,118.712,115.478,48.8554,104.902,118.712,-1,-1,-1,-1
89.2442,86.5849,76.0049,111.66,103.66,40.2862,101.608,105.454,-1,-1,-1,-1
91.4384,88.4036,78.652,118.767,109.818,43.7511,100.706,115.542,-1,-1,-1,-1
91.2414,90.5214,63.1447,96.6965,89.4366,36.4714,-1,-1,-1,-1,-1,-1
82.0876,93.2126,61.0022,92.5717,86.6396,37.0242,-1,-1,-1,-1,-1,-1
